223:	1.154872073270E-03
224:	1.159344615250E-03
225:	1.163831905101E-03
226:	1.168333954034E-03
227:	1.172850694830E-03
228:	1.177382099824E-03
229:	1.181928090289E-03
230:	1.186488654305E-03
231:	1.191063742817E-03
232:	1.195653370247E-03
233:	1.200257502004E-03
234:	1.204876156602E-03
235:	1.209509302035E-03
236:	1.214156964351E-03
237:	1.218819125010E-03
238:	1.223495823693E-03
239:	1.228187049790E-03
240:	1.232892842045E-03
241:	1.237613182844E-03
242:	1.242348102488E-03
243:	1.247097578119E-03
244:	1.251861638550E-03
245:	1.256640261905E-03
246:	1.261433477627E-03
247:	1.266241263540E-03
248:	1.271063648131E-03
249:	1.275900609409E-03
250:	1.280752177330E-03
251:	1.285618332398E-03
252:	1.290499106247E-03
253:	1.295394479683E-03
254:	1.300304482893E-03
255:	1.305229094796E-03
256:	1.310168343757E-03
257:	1.315122207667E-03
258:	1.320090713804E-03
259:	1.325073838590E-03
260:	1.330071606526E-03
261:	1.335083990284E-03
262:	1.340111009426E-03
263:	1.345152631091E-03
264:	1.350208868290E-03
265:	1.355279680876E-03
266:	1.360365073376E-03
267:	1.365464996461E-03
268:	1.370579444544E-03
269:	1.375708357670E-03
270:	1.380851718471E-03
271:	1.386009453913E-03
272:	1.391181531151E-03
273:	1.396367858890E-03
274:	1.401568382041E-03
275:	1.406782982587E-03
276:	1.412011572890E-03
277:	1.417253995939E-03
278:	1.422510117421E-03
279:	1.427779725795E-03
280:	1.433062623931E-03
281:	1.438358530091E-03
282:	1.443667170404E-03
283:	1.448988182120E-03
284:	1.454321208301E-03
285:	1.459665804607E-03
286:	1.465021537194E-03
287:	1.470387893544E-03
288:	1.475764383480E-03
289:	1.481150453327E-03
290:	1.486545588770E-03
291:	1.491949230612E-03
292:	1.497360877483E-03
293:	1.502780001088E-03
294:	1.508206146752E-03
295:	1.513638846397E-03
296:	1.519077715578E-03
297:	1.524522363341E-03
298:	1.529972485427E-03
299:	1.535427771159E-03
300:	1.540887993341E-03
301:	1.546352912959E-03
302:	1.551822366750E-03
303:	1.557296170789E-03
304:	1.562774206814E-03
305:	1.568256325775E-03
306:	1.573742433966E-03
307:	1.579232397507E-03
308:	1.584726129202E-03
309:	1.590223494757E-03
310:	1.595724401021E-03
311:	1.601228704378E-03
312:	1.606736300537E-03
313:	1.612247034945E-03
314:	1.617760793657E-03
315:	1.623277414995E-03
316:	1.628796780468E-03
317:	1.634318726469E-03
318:	1.639843133940E-03
319:	1.645369838730E-03
320:	1.650898718608E-03
321:	1.656429600816E-03
322:	1.661962344830E-03
323:	1.667496745208E-03
324:	1.673032607821E-03
325:	1.678569645103E-03
326:	1.684107542219E-03
327:	1.689645840426E-03
328:	1.695183988351E-03
329:	1.700721208198E-03
330:	1.706256527137E-03
331:	1.711788622133E-03
332:	1.717315829289E-03
333:	1.722835968166E-03
334:	1.728346334767E-03
335:	1.733843516994E-03
336:	1.739323390592E-03
337:	1.744780953329E-03
338:	1.750210360214E-03
339:	1.755604820417E-03
340:	1.760956721237E-03
341:	1.766257639247E-03
342:	1.771498600782E-03
343:	1.776670245849E-03
344:	1.781763246315E-03
345:	1.786768621076E-03
346:	1.791678280402E-03
347:	1.796485429160E-03
348:	1.801185140054E-03
349:	1.805774718557E-03
350:	1.810254155051E-03
351:	1.814626289776E-03
352:	1.818896983899E-03
353:	1.823074942487E-03
354:	1.827171498866E-03
355:	1.831200042049E-03
356:	1.835175429779E-03
357:	1.839113112570E-03
358:	1.843028349777E-03
359:	1.846935277112E-03
360:	1.850846228317E-03
361:	1.854771071529E-03
362:	1.858716944901E-03
363:	1.862688106829E-03
364:	1.866686224814E-03
365:	1.870710743461E-03
366:	1.874759585050E-03
367:	1.878829765169E-03
368:	1.882918146457E-03
369:	1.887021914812E-03
370:	1.891139036529E-03
371:	1.895268342036E-03
372:	1.899409570065E-03
373:	1.903563091108E-03
374:	1.907729701902E-03
375:	1.911910239834E-03
376:	1.916105409154E-03
377:	1.920315538267E-03
378:	1.924540611929E-03
379:	1.928780241306E-03
380:	1.933033866785E-03
381:	1.937300823653E-03
382:	1.941580556274E-03
383:	1.945872623063E-03
384:	1.950176806896E-03
385:	1.954493007994E-03
386:	1.958821265687E-03
387:	1.963161605391E-03
388:	1.967514061909E-03
389:	1.971878565234E-03
390:	1.976255021365E-03
391:	1.980643253136E-03
392:	1.985043117503E-03
393:	1.989454456506E-03
394:	1.993877200648E-03
395:	1.998311291022E-03
396:	2.002756751349E-03
397:	2.007213586752E-03
398:	2.011681846414E-03
399:	2.016161526765E-03
400:	2.020652647814E-03
401:	2.025155172326E-03
402:	2.029669094570E-03
403:	2.034194364952E-03
404:	2.038730977435E-03
405:	2.043278888672E-03
406:	2.047838099414E-03
407:	2.052408569987E-03
408:	2.056990301611E-03
409:	2.061583254627E-03
410:	2.066187433547E-03
411:	2.070802808007E-03
412:	2.075429398280E-03
413:	2.080067194435E-03
414:	2.084716238634E-03
415:	2.089376541090E-03
416:	2.094048160137E-03
417:	2.098731117456E-03
418:	2.103425478504E-03
419:	2.108131268654E-03
420:	2.112848554254E-03
421:	2.117577358962E-03
422:	2.122317744532E-03
423:	2.127069726985E-03
424:	2.131833357632E-03
425:	2.136608640314E-03
426:	2.141395614029E-03
427:	2.146194272153E-03
428:	2.151004646739E-03
429:	2.155826728956E-03
430:	2.160660553723E-03
431:	2.165506119909E-03
432:	2.170363474060E-03
433:	2.175232629504E-03
434:	2.180113648703E-03
435:	2.185006561060E-03
436:	2.189911443831E-03
437:	2.194828338736E-03
438:	2.199757331670E-03
439:	2.204698468582E-03
440:	2.209651834657E-03
441:	2.214617470261E-03
442:	2.219595450386E-03
443:	2.224585801294E-03
444:	2.229588580587E-03
445:	2.234603794633E-03
446:	2.239631479073E-03
447:	2.244671616688E-03
448:	2.249724217897E-03
449:	2.254789238601E-03
450:	2.259866660254E-03
451:	2.264956407327E-03
452:	2.270058426705E-03
453:	2.275172604705E-03
454:	2.280298845885E-03
455:	2.285436989916E-03
456:	2.290586890289E-03
457:	2.295748331629E-03
458:	2.300921108960E-03
459:	2.306104946145E-03
460:	2.311299576323E-03
461:	2.316504661996E-03
462:	2.321719877046E-03
463:	2.326944828742E-03
464:	2.332179141412E-03
465:	2.337422380293E-03
466:	2.342674136596E-03
467:	2.347933952760E-03
468:	2.353201408290E-03
469:	2.358476045701E-03
470:	2.363757456301E-03
471:	2.369045205936E-03
472:	2.374338919810E-03
473:	2.379638207188E-03
474:	2.384942744437E-03
475:	2.390252198029E-03
476:	2.395566305301E-03
477:	2.400884795449E-03
478:	2.406207467931E-03
479:	2.411534111603E-03
480:	2.416864581116E-03
481:	2.422198714767E-03
482:	2.427536409600E-03
483:	2.432877538783E-03
484:	2.438222026276E-03
485:	2.443569764593E-03
486:	2.448920689818E-03
487:	2.454274700408E-03
488:	2.459631733072E-03
489:	2.464991682974E-03
490:	2.470354480623E-03
491:	2.475720013470E-03
492:	2.481088203672E-03
493:	2.486458930807E-03
494:	2.491832110142E-03
495:	2.497207616083E-03
496:	2.502585360503E-03
497:	2.507965216533E-03
498:	2.513347096567E-03
499:	2.518730876108E-03
500:	2.524116471185E-03
501:	2.529503762150E-03
502:	2.534892670366E-03
503:	2.540283082041E-03
504:	2.545674924165E-03
505:	2.551068088589E-03
506:	2.556462507265E-03
507:	2.561858076847E-03
508:	2.567254733267E-03
509:	2.572652377147E-03
510:	2.578050947706E-03
511:	2.583450349191E-03
512:	2.588850524078E-03
513:	2.594251380604E-03
514:	2.599652865226E-03
515:	2.605054891173E-03
516:	2.610457410174E-03
517:	2.615860341746E-03
518:	2.621263644311E-03
519:	2.626667244702E-03
520:	2.632071108949E-03
521:	2.637475171289E-03
522:	2.642879405065E-03
523:	2.648283750472E-03
524:	2.653688186181E-03
525:	2.659092655189E-03
526:	2.664497137902E-03
527:	2.669901575799E-03
528:	2.675305946696E-03
529:	2.680710186374E-03
530:	2.686114266530E-03
531:	2.691518114860E-03
532:	2.696921695760E-03
533:	2.702324929477E-03
534:	2.707727775044E-03
535:	2.713130148968E-03
536:	2.718532009383E-03
537:	2.723933274489E-03
538:	2.729333906695E-03
539:	2.734733830810E-03
540:	2.740133017156E-03
541:	2.745531399485E-03
542:	2.750928956622E-03
543:	2.756325630225E-03
544:	2.761721405160E-03
545:	2.767116227485E-03
546:	2.772510084167E-03
547:	2.777902921776E-03
548:	2.783294726169E-03
549:	2.788685442267E-03
550:	2.794075053935E-03
551:	2.799463504935E-03
552:	2.804850778711E-03
553:	2.810236820342E-03
554:	2.815621615630E-03
555:	2.821005113783E-03
556:	2.826387305262E-03
557:	2.831768145072E-03
558:	2.837147629140E-03
559:	2.842525718331E-03
560:	2.847902413493E-03
561:	2.853277680435E-03
562:	2.858651523912E-03
563:	2.864023913774E-03
564:	2.869394858074E-03
565:	2.874764330408E-03
566:	2.880132342154E-03
567:	2.885498870885E-03
568:	2.890863931655E-03
569:	2.896227506344E-03
570:	2.901589613938E-03
571:	2.906950240755E-03
572:	2.912309409765E-03
573:	2.917667111720E-03
574:	2.923023373590E-03
575:	2.928378190639E-03
576:	2.933731594011E-03
577:	2.939083583732E-03
578:	2.944434195407E-03
579:	2.949783434075E-03
580:	2.955131339945E-03
581:	2.960477923043E-03
582:	2.965823227909E-03
583:	2.971167269016E-03
584:	2.976510094407E-03
585:	2.981851721881E-03
586:	2.987192201579E-03
587:	2.992531552967E-03
588:	2.997869826383E-03
589:	3.003207040874E-03
590:	3.008543244742E-03
591:	3.013878454307E-03
592:	3.019212713544E-03
593:	3.024546033849E-03
594:	3.029878452885E-03
595:	3.035209975446E-03
596:	3.040540631596E-03
597:	3.045870418698E-03
598:	3.051199358905E-03
599:	3.056527442363E-03
600:	3.061854684044E-03
601:	3.067181068080E-03
602:	3.072506603898E-03
603:	3.077831271591E-03
604:	3.083155077261E-03
605:	3.088477999340E-03
606:	3.093800043027E-03
607:	3.099121187448E-03
608:	3.104441439103E-03
609:	3.109760779775E-03
610:	3.115079218923E-03
611:	3.120396742279E-03
612:	3.125713363166E-03
613:	3.131029071776E-03
614:	3.136343885419E-03
615:	3.141657798516E-03
616:	3.146970831823E-03
617:	3.152282983183E-03
618:	3.157594275806E-03
619:	3.162904709831E-03
620:	3.168214309741E-03
621:	3.173523076798E-03
622:	3.178831035647E-03
623:	3.184138187667E-03
624:	3.189444556822E-03
625:	3.194750143931E-03
626:	3.200054971777E-03
627:	3.205359040304E-03
628:	3.210662370964E-03
629:	3.215964962809E-03
630:	3.221266836055E-03
631:	3.226567989031E-03
632:	3.231868440934E-03
633:	3.237168189587E-03
634:	3.242467253374E-03
635:	3.247765629775E-03
636:	3.253063336465E-03
637:	3.258360370629E-03
638:	3.263656749203E-03
639:	3.268952468975E-03
640:	3.274247545989E-03
641:	3.279541976424E-03
642:	3.284835775170E-03
643:	3.290128937513E-03
644:	3.295421476888E-03
645:	3.300713387393E-03
646:	3.306004680726E-03
647:	3.311295349556E-03
648:	3.316585403670E-03
649:	3.321874834213E-03
650:	3.327163649076E-03
651:	3.332451838042E-03
652:	3.337739407430E-03
653:	3.343026346198E-03
654:	3.348312659873E-03
655:	3.353598337655E-03
656:	3.358883385690E-03
657:	3.364167795212E-03
658:	3.369451575229E-03
659:	3.374734721753E-03
660:	3.380017249959E-03
661:	3.385299164558E-03
662:	3.390580491482E-03
663:	3.395861249421E-03
664:	3.401141481039E-03
665:	3.406421225628E-03
666:	3.411700549754E-03
667:	3.416979520823E-03
668:	3.422258236854E-03
669:	3.427536800478E-03
670:	3.432815347190E-03
671:	3.438094018895E-03
672:	3.443372989510E-03
673:	3.448652436615E-03
674:	3.453932562708E-03
675:	3.459213562925E-03
676:	3.464495639729E-03
677:	3.469778964275E-03
678:	3.475063682108E-03
679:	3.480349865881E-03
680:	3.485637510236E-03
681:	3.490926474723E-03
682:	3.496216467864E-03
683:	3.501506981726E-03
684:	3.506797268570E-03
685:	3.512086272713E-03
686:	3.517372607942E-03
687:	3.522654497408E-03
688:	3.527929764968E-03
689:	3.533195798192E-03
690:	3.538449569719E-03
691:	3.543687639314E-03
692:	3.548906219316E-03
693:	3.554101226411E-03
694:	3.559268396382E-03
695:	3.564403384037E-03
696:	3.569501917568E-03
697:	3.574559928714E-03
698:	3.579573720730E-03
699:	3.584540096569E-03
700:	3.589456503941E-03
701:	3.594321124094E-03
702:	3.599132958640E-03
703:	3.603891849281E-03
704:	3.608598485026E-03
705:	3.613254341963E-03
706:	3.617861611426E-03
707:	3.622423071759E-03
708:	3.626941959826E-03
709:	3.631421805478E-03
710:	3.635866283228E-03
711:	3.640279048982E-03
712:	3.644663611717E-03
713:	3.649023209040E-03
714:	3.653360730125E-03
715:	3.657678653269E-03
716:	3.661979034137E-03
717:	3.666263508848E-03
718:	3.670533341018E-03
719:	3.674789474324E-03
720:	3.679032614758E-03
721:	3.683263303810E-03
722:	3.687482004902E-03
723:	3.691689167043E-03
724:	3.695885289087E-03
725:	3.700070953750E-03
726:	3.704246857267E-03
727:	3.708413809658E-03
728:	3.712572733383E-03
729:	3.716724639877E-03
730:	3.720870611506E-03
731:	3.725011770605E-03
732:	3.729149260581E-03
733:	3.733284220890E-03
734:	3.737417776962E-03
735:	3.741551026401E-03
736:	3.745685038728E-03
737:	3.749820850266E-03
738:	3.753959468798E-03
739:	3.758101871256E-03
740:	3.762249007697E-03
741:	3.766401797484E-03
742:	3.770561130144E-03
743:	3.774727859590E-03
744:	3.778902803095E-03
745:	3.783086735919E-03
746:	3.787280391163E-03
747:	3.791484457279E-03
748:	3.795699580513E-03
749:	3.799926365952E-03
750:	3.804165382143E-03
751:	3.808417164408E-03
752:	3.812682219879E-03
753:	3.816961031192E-03
754:	3.821254060253E-03
755:	3.825561751076E-03
756:	3.829884531560E-03
757:	3.834222815211E-03
758:	3.838577001031E-03
759:	3.842947474376E-03
760:	3.847334605224E-03
761:	3.851738748371E-03
762:	3.856160240153E-03
763:	3.860599397980E-03
764:	3.865056515520E-03
765:	3.869531861659E-03
766:	3.874025674390E-03
767:	3.878538159632E-03
768:	3.883069484444E-03
769:	3.887619776430E-03
770:	3.892189117074E-03
771:	3.896777542506E-03
772:	3.901385037662E-03
773:	3.906011538979E-03
774:	3.910656929805E-03
775:	3.915321045317E-03
776:	3.920003669358E-03
777:	3.924704541627E-03
778:	3.929423355901E-03
779:	3.934159769369E-03
780:	3.938913402010E-03
781:	3.943683847744E-03
782:	3.948470674557E-03
783:	3.953273436957E-03
784:	3.958091676259E-03
785:	3.962924933695E-03
786:	3.967772750183E-03
787:	3.972634679393E-03
788:	3.977510286323E-03
789:	3.982399159686E-03
790:	3.987300908715E-03
791:	3.992215174374E-03
792:	3.997141624002E-03
793:	4.002079961049E-03
794:	4.007029917392E-03
795:	4.011991261538E-03
796:	4.016963788685E-03
797:	4.021947327547E-03
798:	4.026941728434E-03
799:	4.031946869031E-03
800:	4.036962640874E-03
801:	4.041988954498E-03
802:	4.047025724731E-03
803:	4.052072875620E-03
804:	4.057130324944E-03
805:	4.062197989284E-03
806:	4.067275768112E-03
807:	4.072363549321E-03
808:	4.077461193217E-03
809:	4.082568538831E-03
810:	4.087685388127E-03
811:	4.092811513450E-03
812:	4.097946642322E-03
813:	4.103090466416E-03
814:	4.108242627363E-03
815:	4.113402727668E-03
816:	4.118570317950E-03
817:	4.123744910177E-03
818:	4.128925966656E-03
819:	4.134112915817E-03
820:	4.139305143054E-03
821:	4.144502009035E-03
822:	4.149702842228E-03
823:	4.154906959397E-03
824:	4.160113659348E-03
825:	4.165322245045E-03
826:	4.170532017889E-03
827:	4.175742300733E-03
828:	4.180952431975E-03
829:	4.186161788774E-03
830:	4.191369780342E-03
831:	4.196575870854E-03
832:	4.201779571561E-03
833:	4.206980463150E-03
834:	4.212178186588E-03
835:	4.217372464938E-03
836:	4.222563093027E-03
837:	4.227749958861E-03
838:	4.232933032232E-03
839:	4.238112385753E-03
840:	4.243288182309E-03
841:	4.248460695367E-03
842:	4.253630294683E-03
843:	4.258797464969E-03
844:	4.263962788592E-03
845:	4.269126960959E-03
846:	4.274290768247E-03
847:	4.279455097234E-03
848:	4.284620905577E-03
849:	4.289789223478E-03
850:	4.294961113995E-03
851:	4.300137664219E-03
852:	4.305319933751E-03
853:	4.310508934189E-03
854:	4.315705565479E-03
855:	4.320910584549E-03
856:	4.326124531683E-03
857:	4.331347691956E-03
858:	4.336580016846E-03
859:	4.341821085295E-03
860:	4.347070028866E-03
861:	4.352325502137E-03
862:	4.357585622091E-03
863:	4.362847959318E-03
864:	4.368109503208E-03
865:	4.373366685308E-03
866:	4.378615380575E-03
867:	4.383850971690E-03
868:	4.389068392734E-03
869:	4.394262238064E-03
870:	4.399426848315E-03
871:	4.404556459871E-03
872:	4.409645324655E-03
873:	4.414687887138E-03
874:	4.419678920163E-03
875:	4.424613707510E-03
876:	4.429488170060E-03
877:	4.434299025578E-03
878:	4.439043875606E-03
879:	4.443721313190E-03
880:	4.448330943747E-03
881:	4.452873418282E-03
882:	4.457350372511E-03
883:	4.461764378005E-03
884:	4.466118801853E-03
885:	4.470417688116E-03
886:	4.474665560698E-03
887:	4.478867266502E-03
888:	4.483027760009E-03
889:	4.487151950571E-03
890:	4.491244512138E-03
891:	4.495309775364E-03
892:	4.499351597326E-03
893:	4.503373324534E-03
894:	4.507377738166E-03
895:	4.511367091890E-03
896:	4.515343125165E-03
897:	4.519307158287E-03
898:	4.523260148123E-03
899:	4.527202809538E-03
900:	4.531135680565E-03
901:	4.535059238197E-03
902:	4.538973944666E-03
903:	4.542880335168E-03
904:	4.546779030058E-03
905:	4.550670787034E-03
906:	4.554556479155E-03
907:	4.558437117673E-03
908:	4.562313806729E-03
909:	4.566187750460E-03
910:	4.570060198837E-03
911:	4.573932452631E-03
912:	4.577805811799E-03
913:	4.581681586676E-03
914:	4.585561054013E-03
915:	4.589445476339E-03
916:	4.593336065075E-03
917:	4.597234005720E-03
918:	4.601140424800E-03
919:	4.605056417512E-03
920:	4.608983015662E-03
921:	4.612921215775E-03
922:	4.616871947066E-03
923:	4.620836099948E-03
924:	4.624814494644E-03
925:	4.628807911042E-03
926:	4.632817058930E-03
927:	4.636842609902E-03
928:	4.640885169533E-03
929:	4.644945311161E-03
930:	4.649023549413E-03
931:	4.653120374947E-03
932:	4.657236228277E-03
933:	4.661371534406E-03
934:	4.665526675997E-03
935:	4.669702027147E-03
936:	4.673897925382E-03
937:	4.678114704248E-03
938:	4.682352663992E-03
939:	4.686612102944E-03
940:	4.690893286937E-03
941:	4.695196479571E-03
942:	4.699521910515E-03
943:	4.703869804815E-03
944:	4.708240350292E-03
945:	4.712633726184E-03
946:	4.717050070000E-03
947:	4.721489505915E-03
948:	4.725952111566E-03
949:	4.730437946718E-03
950:	4.734947020518E-03
951:	4.739479320916E-03
952:	4.744034782813E-03
953:	4.748613318602E-03
954:	4.753214787484E-03
955:	4.757839027314E-03
956:	4.762485825194E-03
957:	4.767154950639E-03
958:	4.771846127379E-03
959:	4.776559067724E-03
960:	4.781293445370E-03
961:	4.786048930692E-03
962:	4.790825164216E-03
963:	4.795621792466E-03
964:	4.800438441662E-03
965:	4.805274753654E-03
966:	4.810130359358E-03
967:	4.815004914276E-03
968:	4.819898071177E-03
969:	4.824809514755E-03
970:	4.829738933111E-03
971:	4.834686051180E-03
972:	4.839650600705E-03
973:	4.844632352183E-03
974:	4.849631083157E-03
975:	4.854646608604E-03
976:	4.859678747536E-03
977:	4.864727351904E-03
978:	4.869792271657E-03
979:	4.874873382407E-03
980:	4.879970549248E-03
981:	4.885083653540E-03
982:	4.890212555914E-03
983:	4.895357122646E-03
984:	4.900517188355E-03
985:	4.905692582497E-03
986:	4.910883092303E-03
987:	4.916088489954E-03
988:	4.921308496300E-03
989:	4.926542809241E-03
990:	4.931791068711E-03
991:	4.937052886710E-03
992:	4.942327813925E-03
993:	4.947615371710E-03
994:	4.952915020539E-03
995:	4.958226194051E-03
996:	4.963548269333E-03
997:	4.968880602906E-03
998:	4.974222502609E-03
999:	4.979573265211E-03
1000:	4.984932149447E-03
1001:	4.990298414750E-03
1002:	4.995671294854E-03
1003:	5.001050037023E-03
1004:	5.006433875559E-03
1005:	5.011822070891E-03
1006:	5.017213882345E-03
1007:	5.022608606520E-03
1008:	5.028005548801E-03
1009:	5.033404060591E-03
1010:	5.038803509208E-03
1011:	5.044203313763E-03
1012:	5.049602913274E-03
1013:	5.055001801160E-03
1014:	5.060399491626E-03
1015:	5.065795552921E-03
1016:	5.071189572164E-03
1017:	5.076581187657E-03
1018:	5.081970052430E-03
1019:	5.087355865944E-03
1020:	5.092738336677E-03
1021:	5.098117213564E-03
1022:	5.103492247946E-03
1023:	5.108863225079E-03
1024:	5.114229925732E-03
1025:	5.119592158060E-03
1026:	5.124949719124E-03
1027:	5.130302427355E-03
1028:	5.135650084264E-03
1029:	5.140992507667E-03
1030:	5.146329493829E-03
1031:	5.151660851569E-03
1032:	5.156986365052E-03
1033:	5.162305828829E-03
1034:	5.167619011448E-03
1035:	5.172925691386E-03
1036:	5.178225621617E-03
1037:	5.183518566295E-03
1038:	5.188804266330E-03
1039:	5.194082476608E-03
1040:	5.199352932554E-03
1041:	5.204615387602E-03
1042:	5.209869580657E-03
1043:	5.215115273506E-03
1044:	5.220352219011E-03
1045:	5.225580198188E-03
1046:	5.230798988901E-03
1047:	5.236008402369E-03
1048:	5.241208252126E-03
1049:	5.246398389757E-03
1050:	5.251578673872E-03
1051:	5.256749004951E-03
1052:	5.261909294062E-03
1053:	5.267059496775E-03
1054:	5.272199581376E-03
1055:	5.277329561850E-03
1056:	5.282449465412E-03
1057:	5.287559364598E-03
1058:	5.292659344005E-03
1059:	5.297749531590E-03
1060:	5.302830064597E-03
1061:	5.307901120204E-03
1062:	5.312962880723E-03
1063:	5.318015563777E-03
1064:	5.323059386952E-03
1065:	5.328094597722E-03
1066:	5.333121437793E-03
1067:	5.338140173027E-03
1068:	5.343151057748E-03
1069:	5.348154364906E-03
1070:	5.353150350607E-03
